fecha,moneda,precio_usd,volumen,tendencia_semanal,tendencia_mensual,volatilidad,modelo_mineria
2025-05-16,ETH,2537.78,1190470675.39,2567.281428571429,1978.7846666666667,63.14703672868172,2420.447599224262
2025-05-17,ETH,2476.16,887082740.0,2551.9085714285716,2008.534,71.06599994099535,2443.9140793794095
2025-05-18,ETH,2498.72,1329246436.5,2549.618571428571,2038.8726666666666,72.70237740918037,2450.3632635035274
2025-05-19,ETH,2528.66,1740260302.28,2554.347142857143,2069.403333333333,69.61109938176062,2460.034610802822
2025-05-20,ETH,2525.1,1121450524.59,2532.2128571428575,2100.663,42.23238438060082,2473.759688642258
2025-05-21,ETH,2552.21,1802437428.43,2523.947142857143,2133.08,27.57215546774553,2484.0277509138064
2025-05-22,ETH,2665.1,1523259393.19,2540.532857142857,2163.3486666666668,60.45966223142022,2497.664200731045
2025-05-23,ETH,2526.9,1688250894.58,2538.9785714285713,2187.7163333333333,60.681670057332425,2531.1513605848363
2025-05-24,ETH,2530.92,464730641.55,2546.8014285714285,2213.065666666667,54.44259742407804,2530.3010884678692
2025-05-25,ETH,2552.23,589652070.16,2554.445714285714,2238.608666666667,50.15405994100461,2530.4248707742954
2025-05-26,ETH,2564.47,590861351.31,2559.5614285714287,2263.3759999999997,48.89609371868879,2534.7858966194362
2025-05-27,ETH,2662.0,1280752626.8,2579.1185714285716,2292.3810000000003,59.12369221341512,2540.722717295549
2025-05-28,ETH,2682.1,965255963.52,2597.674285714286,2321.778,68.85318628719284,2564.9781738364395
2025-05-29,ETH,2631.82,1415485994.05,2592.9200000000005,2349.5563333333334,64.42831649718023,2588.4025390691518
2025-05-30,ETH,2531.79,1083869480.12,2593.618571428571,2374.1549999999997,63.6145532165914,2597.0860312553214
2025-05-31,ETH,2529.32,500287625.87,2593.39,2397.171333333333,63.879702044761395,2584.0268250042573
2025-06-01,ETH,2540.45,512156252.24,2591.707142857143,2420.425,65.28446974947691,2573.085460003406
2025-06-02,ETH,2609.07,884892086.43,2598.078571428571,2446.2623333333336,64.3529500562834,2566.558368002725
2025-06-03,ETH,2594.88,1073527716.78,2588.4900000000002,2472.4583333333335,57.92021811648215,2575.06069440218
2025-06-04,ETH,2608.28,858114267.83,2577.944285714286,2498.7326666666672,42.776234389736985,2579.0245555217443
2025-06-05,ETH,2415.85,1351426110.77,2547.0914285714284,2518.695,67.93073762502704,2584.8756444173955
2025-06-06,ETH,2478.31,865502968.12,2539.4514285714286,2540.927333333333,72.77324907510311,2551.0705155339165
2025-06-07,ETH,2526.17,357329388.56,2539.0014285714287,2551.5599999999995,72.85603119129534,2536.5184124271336
2025-06-08,ETH,2510.78,315777224.57,2534.7628571428572,2557.075333333333,73.61680055397798,2534.448729941707
2025-06-09,ETH,2681.27,810951391.12,2545.077142857143,2560.325333333333,89.17651030664273,2529.714983953366
2025-06-10,ETH,2816.15,1667701406.47,2576.687142857143,2570.3720000000003,136.45544116598603,2560.0259871626927
2025-06-11,ETH,2772.57,1295621784.12,2600.157142857143,2579.605666666667,155.58310927112365,2611.2507897301543
2025-06-12,ETH,2644.51,1170537265.0,2632.8228571428576,2578.4213333333337,132.76880541177658,2643.5146317841236
2025-06-13,ETH,2580.25,1792683839.24,2647.3857142857146,2577.4273333333335,117.73591831679347,2643.713705427299
2025-06-14,ETH,2532.75,551015115.63,2648.325714285714,2576.885666666667,116.62789201229694,2631.0209643418393
2025-06-15,ETH,2548.41,456963811.88,2653.7014285714286,2577.24,109.90482965250553,2611.3667714734715
2025-06-16,ETH,2545.23,1256426999.66,2634.2671428571425,2579.5423333333333,116.07225762631741,2598.7754171787774
2025-06-17,ETH,2510.96,1226237468.69,2590.6685714285713,2579.950333333333,90.97073126898195,2588.0663337430224
